Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,src_Name,src_IATA,src_City,src_Country,src_Latitude,src_Longitude,dest_Name,dest_IATA,dest_City,dest_Country,dest_Latitude,dest_Longitude
7H,16726,NUI,7092,BRW,3571,Y,0,BE1,Nuiqsut Airport,NUI,Nuiqsut,United States,70.2099990845,-151.00599670399998,Wiley Post Will Rogers Memorial Airport,BRW,Barrow,United States,71.285402,-156.766008
7H,16726,NUI,7092,SCC,3620,Y,0,BE1,Nuiqsut Airport,NUI,Nuiqsut,United States,70.2099990845,-151.00599670399998,Deadhorse Airport,SCC,Deadhorse,United States,70.19470215,-148.46499630000002
7H,16726,NUL,7111,GAL,3764,Y,0,CNC,Nulato Airport,NUL,Nulato,United States,64.729301,-158.074005,Edward G. Pitka Sr Airport,GAL,Galena,United States,64.73619843,-156.93699650000005
7H,16726,NUL,7111,KAL,6717,Y,0,CNC BE1,Nulato Airport,NUL,Nulato,United States,64.729301,-158.074005,Kaltag Airport,KAL,Kaltag,United States,64.31909943,-158.74099730000003
7H,16726,OBU,7180,ABL,7177,Y,0,CNC,Kobuk Airport,OBU,Kobuk,United States,66.9123001099,-156.897003174,Ambler Airport,ABL,Ambler,United States,67.1063,-157.856989
7H,16726,OBU,7180,OTZ,3693,Y,0,CNC,Kobuk Airport,OBU,Kobuk,United States,66.9123001099,-156.897003174,Ralph Wien Memorial Airport,OTZ,Kotzebue,United States,66.88469696,-162.598999
7H,16726,OME,3615,ELI,7184,Y,0,PAG,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875,Elim Airport,ELI,Elim,United States,64.61470032,-162.2720032
7H,16726,OME,3615,GAM,6715,Y,0,BE1,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875,Gambell Airport,GAM,Gambell,United States,63.76679992675781,-171.73300170898438
7H,16726,OME,3615,GLV,7185,Y,0,PAG,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875,Golovin Airport,GLV,Golovin,United States,64.5504989624,-163.007003784
7H,16726,OME,3615,KTS,7183,Y,0,PAG,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875,Brevig Mission Airport,KTS,Brevig Mission,United States,65.3312988281,-166.46600341799999
7H,16726,OME,3615,SHH,6723,Y,0,PAG CNT,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875,Shishmaref Airport,SHH,Shishmaref,United States,66.249604,-166.089112
7H,16726,OME,3615,SKK,7192,Y,0,PAG,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875,Shaktoolik Airport,SKK,Shaktoolik,United States,64.37110138,-161.223999
7H,16726,OME,3615,SVA,6724,Y,0,BE1,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875,Savoonga Airport,SVA,Savoonga,United States,63.6864013671875,-170.4929962158203
7H,16726,OME,3615,TLA,7186,Y,0,PAG,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875,Teller Airport,TLA,Teller,United States,65.2404022217,-166.339004517
7H,16726,OME,3615,UNK,7088,Y,0,CNC,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875,Unalakleet Airport,UNK,Unalakleet,United States,63.88840103,-160.798996
7H,16726,OME,3615,WAA,7187,Y,0,PAG,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875,Wales Airport,WAA,Wales,United States,65.62259300000001,-168.095
7H,16726,OME,3615,WMO,7188,Y,0,PAG,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875,White Mountain Airport,WMO,White Mountain,United States,64.689201355,-163.412994385
7H,16726,OOK,8200,MYU,6720,Y,0,CNC CNA,Toksook Bay Airport,OOK,Toksook Bay,United States,60.54140091,-165.0870056,Mekoryuk Airport,MYU,Mekoryuk,United States,60.37139892578125,-166.27099609375
7H,16726,ORV,7181,IAN,7179,Y,0,CNC,Robert (Bob) Curtis Memorial Airport,ORV,Noorvik,United States,66.81790161,-161.01899719999997,Bob Baker Memorial Airport,IAN,Kiana,United States,66.9759979248,-160.43699646
7H,16726,ORV,7181,OTZ,3693,Y,0,CNC,Robert (Bob) Curtis Memorial Airport,ORV,Noorvik,United States,66.81790161,-161.01899719999997,Ralph Wien Memorial Airport,OTZ,Kotzebue,United States,66.88469696,-162.598999
7H,16726,OTZ,3693,ABL,7177,Y,0,CNC,Ralph Wien Memorial Airport,OTZ,Kotzebue,United States,66.88469696,-162.598999,Ambler Airport,ABL,Ambler,United States,67.1063,-157.856989
7H,16726,OTZ,3693,BKC,7178,Y,0,CNC,Ralph Wien Memorial Airport,OTZ,Kotzebue,United States,66.88469696,-162.598999,Buckland Airport,BKC,Buckland,United States,65.9815979004,-161.149002075
7H,16726,OTZ,3693,DRG,6755,Y,0,CNC,Ralph Wien Memorial Airport,OTZ,Kotzebue,United States,66.88469696,-162.598999,Deering Airport,DRG,Deering,United States,66.0696029663,-162.76600647
7H,16726,OTZ,3693,IAN,7179,Y,0,CNC,Ralph Wien Memorial Airport,OTZ,Kotzebue,United States,66.88469696,-162.598999,Bob Baker Memorial Airport,IAN,Kiana,United States,66.9759979248,-160.43699646
7H,16726,OTZ,3693,ORV,7181,Y,0,CNC,Ralph Wien Memorial Airport,OTZ,Kotzebue,United States,66.88469696,-162.598999,Robert (Bob) Curtis Memorial Airport,ORV,Noorvik,United States,66.81790161,-161.01899719999997
7H,16726,OTZ,3693,SHG,7117,Y,0,CNC,Ralph Wien Memorial Airport,OTZ,Kotzebue,United States,66.88469696,-162.598999,Shungnak Airport,SHG,Shungnak,United States,66.88809967041,-157.16200256348
7H,16726,OTZ,3693,WLK,7182,Y,0,CNC,Ralph Wien Memorial Airport,OTZ,Kotzebue,United States,66.88469696,-162.598999,Selawik Airport,WLK,Selawik,United States,66.60009766,-159.9859924
7H,16726,OTZ,3693,WTK,6725,Y,0,CNC,Ralph Wien Memorial Airport,OTZ,Kotzebue,United States,66.88469696,-162.598999,Noatak Airport,WTK,Noatak,United States,67.56610107421875,-162.97500610351562
7H,16726,PIZ,3414,BRW,3571,Y,0,CNC BE1,Point Lay LRRS Airport,PIZ,Point Lay,United States,69.73290253,-163.00500490000005,Wiley Post Will Rogers Memorial Airport,BRW,Barrow,United States,71.285402,-156.766008
7H,16726,RBY,6722,FAI,3832,Y,0,CNC,Ruby Airport,RBY,Ruby,United States,64.72720337,-155.47000119999996,Fairbanks International Airport,FAI,Fairbanks,United States,64.81510162,-147.85600280000003
7H,16726,RBY,6722,GAL,3764,Y,0,CNC,Ruby Airport,RBY,Ruby,United States,64.72720337,-155.47000119999996,Edward G. Pitka Sr Airport,GAL,Galena,United States,64.73619843,-156.93699650000005
7H,16726,RSH,7098,ANI,5967,Y,0,CNA,Russian Mission Airport,RSH,Russian Mission,United States,61.7788848877,-161.319458008,Aniak Airport,ANI,Aniak,United States,61.58160018920898,-159.54299926757812
7H,16726,RSH,7098,BET,3599,Y,0,CNA,Russian Mission Airport,RSH,Russian Mission,United States,61.7788848877,-161.319458008,Bethel Airport,BET,Bethel,United States,60.77980042,-161.8379974
7H,16726,RSH,7098,KLG,5964,Y,0,CNA,Russian Mission Airport,RSH,Russian Mission,United States,61.7788848877,-161.319458008,Kalskag Airport,KLG,Kalskag,United States,61.53630065917969,-160.34100341796875
7H,16726,SCC,3620,BTI,3411,Y,0,BE1,Deadhorse Airport,SCC,Deadhorse,United States,70.19470215,-148.46499630000002,Barter Island LRRS Airport,BTI,Barter Island,United States,70.13400268550001,-143.582000732
7H,16726,SCC,3620,NUI,7092,Y,0,BE1,Deadhorse Airport,SCC,Deadhorse,United States,70.19470215,-148.46499630000002,Nuiqsut Airport,NUI,Nuiqsut,United States,70.2099990845,-151.00599670399998
7H,16726,SCM,7209,BET,3599,Y,0,CNA,Scammon Bay Airport,SCM,Scammon Bay,United States,61.84529876710001,-165.570999146,Bethel Airport,BET,Bethel,United States,60.77980042,-161.8379974
7H,16726,SHG,7117,OBU,7180,Y,0,CNC,Shungnak Airport,SHG,Shungnak,United States,66.88809967041,-157.16200256348,Kobuk Airport,OBU,Kobuk,United States,66.9123001099,-156.897003174
7H,16726,SHH,6723,OME,3615,Y,0,PAG,Shishmaref Airport,SHH,Shishmaref,United States,66.249604,-166.089112,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875
7H,16726,SHH,6723,WAA,7187,Y,0,CNT,Shishmaref Airport,SHH,Shishmaref,United States,66.249604,-166.089112,Wales Airport,WAA,Wales,United States,65.62259300000001,-168.095
7H,16726,SHX,7090,ANI,5967,Y,0,CNC,Shageluk Airport,SHX,Shageluk,United States,62.6922988892,-159.569000244,Aniak Airport,ANI,Aniak,United States,61.58160018920898,-159.54299926757812
7H,16726,SKK,7192,KKA,7190,Y,0,PAG CNC,Shaktoolik Airport,SKK,Shaktoolik,United States,64.37110138,-161.223999,Koyuk Alfred Adams Airport,KKA,Koyuk,United States,64.9394989014,-161.154006958
7H,16726,SKK,7192,OME,3615,Y,0,PAG,Shaktoolik Airport,SKK,Shaktoolik,United States,64.37110138,-161.223999,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875
7H,16726,SKK,7192,UNK,7088,Y,0,CNC,Shaktoolik Airport,SKK,Shaktoolik,United States,64.37110138,-161.223999,Unalakleet Airport,UNK,Unalakleet,United States,63.88840103,-160.798996
7H,16726,SLQ,7240,ANI,5967,Y,0,CNA,Sleetmute Airport,SLQ,Sleetmute,United States,61.7005004883,-157.166000366,Aniak Airport,ANI,Aniak,United States,61.58160018920898,-159.54299926757812
7H,16726,SMK,7191,UNK,7088,Y,0,CNC,St Michael Airport,SMK,St. Michael,United States,63.49010086,-162.1100006,Unalakleet Airport,UNK,Unalakleet,United States,63.88840103,-160.798996
7H,16726,SVA,6724,GAM,6715,Y,0,BE1,Savoonga Airport,SVA,Savoonga,United States,63.6864013671875,-170.4929962158203,Gambell Airport,GAM,Gambell,United States,63.76679992675781,-171.73300170898438
7H,16726,SVA,6724,OME,3615,Y,0,BE1,Savoonga Airport,SVA,Savoonga,United States,63.6864013671875,-170.4929962158203,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875
7H,16726,TLA,7186,KTS,7183,Y,0,PAG,Teller Airport,TLA,Teller,United States,65.2404022217,-166.339004517,Brevig Mission Airport,KTS,Brevig Mission,United States,65.3312988281,-166.46600341799999
7H,16726,TLA,7186,OME,3615,Y,0,PAG,Teller Airport,TLA,Teller,United States,65.2404022217,-166.339004517,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875
7H,16726,TOG,6767,KWN,7206,Y,0,CNA,Togiak Airport,TOG,Togiak Village,United States,59.05279922485352,-160.39700317382812,Quinhagak Airport,KWN,Quinhagak,United States,59.7551,-161.845
7H,16726,UNK,7088,SKK,7192,Y,0,CNC,Unalakleet Airport,UNK,Unalakleet,United States,63.88840103,-160.798996,Shaktoolik Airport,SKK,Shaktoolik,United States,64.37110138,-161.223999
7H,16726,UNK,7088,SMK,7191,Y,0,CNA CNC,Unalakleet Airport,UNK,Unalakleet,United States,63.88840103,-160.798996,St Michael Airport,SMK,St. Michael,United States,63.49010086,-162.1100006
7H,16726,VAK,5968,HPB,6716,Y,0,CNA,Chevak Airport,VAK,Chevak,United States,61.5409,-165.6005,Hooper Bay Airport,HPB,Hooper Bay,United States,61.52389908,-166.1470032
7H,16726,VAK,5968,SCM,7209,Y,0,CNA,Chevak Airport,VAK,Chevak,United States,61.5409,-165.6005,Scammon Bay Airport,SCM,Scammon Bay,United States,61.84529876710001,-165.570999146
7H,16726,WAA,7187,KTS,7183,Y,0,PAG,Wales Airport,WAA,Wales,United States,65.62259300000001,-168.095,Brevig Mission Airport,KTS,Brevig Mission,United States,65.3312988281,-166.46600341799999
7H,16726,WAA,7187,OME,3615,Y,0,PAG CNT,Wales Airport,WAA,Wales,United States,65.62259300000001,-168.095,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875
7H,16726,WLK,7182,OTZ,3693,Y,0,CNC,Selawik Airport,WLK,Selawik,United States,66.60009766,-159.9859924,Ralph Wien Memorial Airport,OTZ,Kotzebue,United States,66.88469696,-162.598999
7H,16726,WMO,7188,GLV,7185,Y,0,PAG,White Mountain Airport,WMO,White Mountain,United States,64.689201355,-163.412994385,Golovin Airport,GLV,Golovin,United States,64.5504989624,-163.007003784
7H,16726,WMO,7188,OME,3615,Y,0,PAG,White Mountain Airport,WMO,White Mountain,United States,64.689201355,-163.412994385,Nome Airport,OME,Nome,United States,64.51219940185547,-165.44500732421875
7H,16726,WTK,6725,KVL,6719,Y,0,CNC,Noatak Airport,WTK,Noatak,United States,67.56610107421875,-162.97500610351562,Kivalina Airport,KVL,Kivalina,United States,67.73619842529297,-164.56300354003906
9K,1629,ACK,3517,HYA,4278,Y,0,CNA,Nantucket Memorial Airport,ACK,Nantucket,United States,41.25310135,-70.06020355,Barnstable Municipal Boardman Polando Field,HYA,Barnstable,United States,41.66930008,-70.28040314
9K,1629,HYA,4278,ACK,3517,Y,0,CNA,Barnstable Municipal Boardman Polando Field,HYA,Barnstable,United States,41.66930008,-70.28040314,Nantucket Memorial Airport,ACK,Nantucket,United States,41.25310135,-70.06020355
9W,3000,AJL,3039,CCU,3043,Y,0,AT7,Lengpui Airport,AJL,Aizwal,India,23.8405990601,92.6196975708,Netaji Subhash Chandra Bose International Airport,CCU,Kolkata,India,22.654699325561523,88.44670104980469
9W,3000,AJL,3039,GAU,6173,Y,0,AT7,Lengpui Airport,AJL,Aizwal,India,23.8405990601,92.6196975708,Lokpriya Gopinath Bordoloi International Airport,GAU,Guwahati,India,26.10610008239746,91.58589935302734
9W,3000,AMD,2994,DEL,3093,Y,0,738 73W,Sardar Vallabhbhai Patel International Airport,AMD,Ahmedabad,India,23.0771999359,72.63469696039998,Indira Gandhi International Airport,DEL,Delhi,India,28.5665,77.103104
9W,3000,AUH,2179,TRV,3153,Y,0,320,Abu Dhabi International Airport,AUH,Abu Dhabi,United Arab Emirates,24.433000564575195,54.651100158691406,Trivandrum International Airport,TRV,Trivandrum,India,8.48211956024,76.9200973511
9W,3000,BHO,3002,BOM,2997,Y,0,73G 738,Raja Bhoj International Airport,BHO,Bhopal,India,23.2875003815,77.33740234380002,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337
9W,3000,BHO,3002,DEL,3093,Y,0,AT7,Raja Bhoj International Airport,BHO,Bhopal,India,23.2875003815,77.33740234380002,Indira Gandhi International Airport,DEL,Delhi,India,28.5665,77.103104
9W,3000,BHU,3003,BOM,2997,Y,0,73G,Bhavnagar Airport,BHU,Bhaunagar,India,21.752199173,72.18520355220001,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337
9W,3000,BLR,3131,CCU,3043,Y,0,738,Kempegowda International Airport,BLR,Bangalore,India,13.1979,77.706299,Netaji Subhash Chandra Bose International Airport,CCU,Kolkata,India,22.654699325561523,88.44670104980469
9W,3000,BLR,3131,CJB,3135,Y,0,AT7,Kempegowda International Airport,BLR,Bangalore,India,13.1979,77.706299,Coimbatore International Airport,CJB,Coimbatore,India,11.029999733,77.0434036255
9W,3000,BLR,3131,COK,3136,Y,0,AT7,Kempegowda International Airport,BLR,Bangalore,India,13.1979,77.706299,Cochin International Airport,COK,Kochi,India,10.152,76.401901
9W,3000,BLR,3131,GOI,3007,Y,0,AT7,Kempegowda International Airport,BLR,Bangalore,India,13.1979,77.706299,Dabolim Airport,GOI,Goa,India,15.3808002472,73.83139801029999
9W,3000,BLR,3131,HYD,\N,Y,0,AT7,Kempegowda International Airport,BLR,Bangalore,India,13.1979,77.706299,Rajiv Gandhi International Airport,HYD,Hyderabad,India,17.2313175201,78.4298553467
9W,3000,BLR,3131,IDR,3008,Y,0,738,Kempegowda International Airport,BLR,Bangalore,India,13.1979,77.706299,Devi Ahilyabai Holkar Airport,IDR,Indore,India,22.721799850500002,75.8011016846
9W,3000,BLR,3131,IXE,3143,Y,0,AT7 738,Kempegowda International Airport,BLR,Bangalore,India,13.1979,77.706299,Mangalore International Airport,IXE,Mangalore,India,12.961299896199998,74.89009857180001
9W,3000,BLR,3131,KUL,3304,Y,0,738,Kempegowda International Airport,BLR,Bangalore,India,13.1979,77.706299,Kuala Lumpur International Airport,KUL,Kuala Lumpur,Malaysia,2.745579957962,101.70999908446998
9W,3000,BLR,3131,MAA,3144,Y,0,739 AT7 738,Kempegowda International Airport,BLR,Bangalore,India,13.1979,77.706299,Chennai International Airport,MAA,Madras,India,12.990005493164062,80.16929626464844
9W,3000,BLR,3131,PNQ,3017,Y,0,738,Kempegowda International Airport,BLR,Bangalore,India,13.1979,77.706299,Pune Airport,PNQ,Pune,India,18.58209991455078,73.9197006225586
9W,3000,BLR,3131,TRV,3153,Y,0,73H,Kempegowda International Airport,BLR,Bangalore,India,13.1979,77.706299,Trivandrum International Airport,TRV,Trivandrum,India,8.48211956024,76.9200973511
9W,3000,BLR,3131,VTZ,3066,Y,0,73G,Kempegowda International Airport,BLR,Bangalore,India,13.1979,77.706299,Vishakhapatnam Airport,VTZ,Vishakhapatnam,India,17.721200943,83.22450256350001
9W,3000,BOM,2997,BHO,3002,Y,0,73G,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337,Raja Bhoj International Airport,BHO,Bhopal,India,23.2875003815,77.33740234380002
9W,3000,BOM,2997,BHU,3003,Y,0,73G,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337,Bhavnagar Airport,BHU,Bhaunagar,India,21.752199173,72.18520355220001
9W,3000,BOM,2997,CCJ,3137,Y,0,738,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337,Calicut International Airport,CCJ,Calicut,India,11.1367998123,75.95529937740001
9W,3000,BOM,2997,CJB,3135,Y,0,738,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337,Coimbatore International Airport,CJB,Coimbatore,India,11.029999733,77.0434036255
9W,3000,BOM,2997,DIU,5711,Y,0,AT7,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337,Diu Airport,DIU,Diu,India,20.71310043334961,70.92109680175781
9W,3000,BOM,2997,IDR,3008,Y,0,73H 73G,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337,Devi Ahilyabai Holkar Airport,IDR,Indore,India,22.721799850500002,75.8011016846
9W,3000,BOM,2997,KUL,3304,Y,0,772,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337,Kuala Lumpur International Airport,KUL,Kuala Lumpur,Malaysia,2.745579957962,101.70999908446998
9W,3000,BOM,2997,NAG,3015,Y,0,73G,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337,Dr. Babasaheb Ambedkar International Airport,NAG,Nagpur,India,21.092199325561523,79.04720306396484
9W,3000,BOM,2997,NBO,4059,Y,0,772,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337,Jomo Kenyatta International Airport,NBO,Nairobi,Kenya,-1.31923997402,36.9277992249
9W,3000,BOM,2997,NRT,2279,Y,0,737,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337,Narita International Airport,NRT,Tokyo,Japan,35.764701843299996,140.386001587
9W,3000,BOM,2997,RAJ,3019,Y,0,73G,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337,Rajkot Airport,RAJ,Rajkot,India,22.3092002869,70.77950286869998
9W,3000,BOM,2997,RPR,3020,Y,0,738,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337,Raipur Airport,RPR,Raipur,India,21.180401,81.7388
9W,3000,BOM,2997,UDR,3023,Y,0,73H 73G,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337,Maharana Pratap Airport,UDR,Udaipur,India,24.617700576799997,73.89610290530001
9W,3000,CCJ,3137,BOM,2997,Y,0,738,Calicut International Airport,CCJ,Calicut,India,11.1367998123,75.95529937740001,Chhatrapati Shivaji International Airport,BOM,Mumbai,India,19.088699340799998,72.8678970337
9W,3000,CCU,3043,AJL,3039,Y,0,AT7,Netaji Subhash Chandra Bose International Airport,CCU,Kolkata,India,22.654699325561523,88.44670104980469,Lengpui Airport,AJL,Aizwal,India,23.8405990601,92.6196975708
9W,3000,CCU,3043,BLR,3131,Y,0,738,Netaji Subhash Chandra Bose International Airport,CCU,Kolkata,India,22.654699325561523,88.44670104980469,Kempegowda International Airport,BLR,Bangalore,India,13.1979,77.706299
9W,3000,CCU,3043,DEL,3093,Y,0,738,Netaji Subhash Chandra Bose International Airport,CCU,Kolkata,India,22.654699325561523,88.44670104980469,Indira Gandhi International Airport,DEL,Delhi,India,28.5665,77.103104
9W,3000,CCU,3043,GAU,6173,Y,0,AT7 738,Netaji Subhash Chandra Bose International Airport,CCU,Kolkata,India,22.654699325561523,88.44670104980469,Lokpriya Gopinath Bordoloi International Airport,GAU,Guwahati,India,26.10610008239746,91.58589935302734
9W,3000,CCU,3043,IXA,3038,Y,0,AT7,Netaji Subhash Chandra Bose International Airport,CCU,Kolkata,India,22.654699325561523,88.44670104980469,Agartala Airport,IXA,Agartala,India,23.8869991302,91.2404022217
9W,3000,CCU,3043,IXR,3063,Y,0,AT7,Netaji Subhash Chandra Bose International Airport,CCU,Kolkata,India,22.654699325561523,88.44670104980469,Birsa Munda Airport,IXR,Ranchi,India,23.31430053710001,85.3217010498
9W,3000,CCU,3043,IXS,3055,Y,0,AT7,Netaji Subhash Chandra Bose International Airport,CCU,Kolkata,India,22.654699325561523,88.44670104980469,Silchar Airport,IXS,Silchar,India,24.912900924699997,92.97869873049999
9W,3000,CCU,3043,IXZ,3146,Y,0,738,Netaji Subhash Chandra Bose International Airport,CCU,Kolkata,India,22.654699325561523,88.44670104980469,Vir Savarkar International Airport,IXZ,Port Blair,India,11.641200065612793,92.72969818115234
9W,3000,CCU,3043,PAT,3061,Y,0,AT7,Netaji Subhash Chandra Bose International Airport,CCU,Kolkata,India,22.654699325561523,88.44670104980469,Lok Nayak Jayaprakash Airport,PAT,Patina,India,25.591299056999997,85.08799743649999
9W,3000,CCU,3043,VNS,3084,Y,0,AT7,Netaji Subhash Chandra Bose International Airport,CCU,Kolkata,India,22.654699325561523,88.44670104980469,Lal Bahadur Shastri Airport,VNS,Varanasi,India,25.4524002075,82.85929870609999
